b=1	0.730249
b=1.025	0.643358
b=1.05	0.565458
b=1.075	0.476166
b=1.1	0.361328
b=1.125	0.0922841
b=1.15	9.51777e-005
b=1.175	9.51777e-025
b=1.2	9.51777e-045
b=1.225	9.51777e-065
b=1.25	9.51777e-085
b=1.275	9.51777e-105
b=1.3	9.51777e-125
b=1.325	9.51777e-145
b=1.35	9.51777e-165
b=1.375	9.51777e-185
b=1.4	9.51777e-205
b=1.425	9.51777e-225
b=1.45	9.51777e-245
b=1.475	9.51777e-265
b=1.5	9.51777e-285
b=1.525	9.51777e-305
