11	0.0333672	0.966633
12	0.0345264	0.965474
13	0.0360974	0.963903
14	0.0344351	0.965565
15	0.0345951	0.965405
16	0.034651	0.965349
17	0.034763	0.965237
18	0.032945	0.967055
19	0.0322661	0.967734
20	0.0324675	0.967532
21	0.0307635	0.969237
22	0.0313433	0.968657
23	0.0309817	0.969018
24	0.0323343	0.967666
25	0.0324465	0.967553
26	0.032142	0.967858
27	0.0355903	0.96441
28	0.0351378	0.964862
29	0.0340584	0.965942
30	0.0339341	0.966066
31	0.0359846	0.964015
32	0.0351684	0.964832
33	0.0360428	0.963957
34	0.0363003	0.9637
35	0.033989	0.966011
36	0.0327889	0.967211
37	0.0334582	0.966542
38	0.032375	0.967625
39	0.0321491	0.967851
40	0.0341122	0.965888
41	0.0352676	0.964732
42	0.0347728	0.965227
43	0.0355215	0.964478
44	0.0365303	0.96347
45	0.0335385	0.966461
46	0.0355751	0.964425
47	0.0364642	0.963536
48	0.0334844	0.966516
49	0.0341611	0.965839
50	0.035017	0.964983
51	0.0350744	0.964926
52	0.0356061	0.964394
53	0.0374811	0.962519
54	0.0355516	0.964448
55	0.0344173	0.965583
56	0.0318124	0.968188
57	0.0321107	0.967889
58	0.0325121	0.967488
59	0.0321351	0.967865
60	0.0337307	0.966269
61	0.0352479	0.964752
62	0.03523	0.96477
63	0.0346491	0.965351
64	0.0350165	0.964984
65	0.0332825	0.966717
66	0.0347107	0.965289
67	0.0356143	0.964386
68	0.0352238	0.964776
69	0.0331168	0.966883
70	0.0337408	0.966259
71	0.0341488	0.965851
72	0.0327764	0.967224
73	0.0324104	0.96759
74	0.0318959	0.968104
75	0.0314297	0.96857
76	0.0326212	0.967379
77	0.0330515	0.966949
78	0.0379293	0.962071
79	0.0384418	0.961558
80	0.0377165	0.962284
81	0.0340294	0.965971
82	0.0352349	0.964765
83	0.0340101	0.96599
84	0.033411	0.966589
85	0.0314197	0.96858
86	0.0336308	0.966369
87	0.0325298	0.96747
88	0.0331778	0.966822
89	0.0360104	0.96399
90	0.0402485	0.959752
91	0.0388802	0.96112
92	0.0393455	0.960654
93	0.0371142	0.962886
94	0.0334073	0.966593
95	0.0344153	0.965585
96	0.0353647	0.964635
97	0.0345908	0.965409
98	0.0330158	0.966984
99	0.0341992	0.965801
100	0.0326627	0.967337
101	0.0329197	0.96708
102	0.0361808	0.963819
103	0.0357749	0.964225
104	0.0344963	0.965504
105	0.0365535	0.963446
106	0.0323129	0.967687
107	0.0316712	0.968329
108	0.0322074	0.967793
109	0.0327525	0.967247
110	0.0331022	0.966898
111	0.0361808	0.963819
112	0.036708	0.963292
113	0.0374576	0.962542
114	0.0384314	0.961569
115	0.039085	0.960915
116	0.0361209	0.963879
117	0.0351245	0.964875
118	0.0351337	0.964866
119	0.0337669	0.966233
120	0.0333421	0.966658
121	0.0356628	0.964337
122	0.0364017	0.963598
123	0.0349385	0.965062
124	0.0364754	0.963525
125	0.0369207	0.963079
126	0.0357423	0.964258
